league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
FRA-Ligue 1,2627,Strasbourg,Fabio Baldé,5,2026,225,14036,S,2,12,0,0.0,0,0.0,0,0.060378946363925934,0,1,0,0,0.060378946363925934,0.0
FRA-Ligue 1,2627,Strasbourg,Filip Jorgensen,5,2026,225,9272,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,1.650217292830348,1.650217292830348
FRA-Ligue 1,2627,Strasbourg,Genesis Antwi,5,2026,225,13527,D,5,439,0,0.019968584179878235,0,0.019968584179878235,0,0.0,1,0,0,0,0.6177972760051489,0.5978286918252707
FRA-Ligue 1,2627,Strasbourg,Gessime Yassine,5,2026,225,14359,F M,5,444,2,1.0874156579375267,2,1.0874156579375267,1,1.8723395876586437,9,6,2,0,3.8037793338298798,0.8754121139645576
FRA-Ligue 1,2627,Strasbourg,Giovanni Reyna,5,2026,225,8191,M S,5,325,1,0.40832388401031494,1,0.40832388401031494,0,0.5755112208425999,6,5,0,0,1.7323013544082642,1.2145277708768845
FRA-Ligue 1,2627,Strasbourg,Guela Doué,5,2026,225,10868,D,1,90,0,0.03554234653711319,0,0.03554234653711319,0,0.0,1,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Strasbourg,Ismaël Doukouré,5,2026,225,10390,D,3,255,0,0.04184497892856598,0,0.04184497892856598,0,0.0,1,0,0,0,1.5008199661970139,1.4589749872684479
FRA-Ligue 1,2627,Strasbourg,Jacobo Ortega,5,2026,225,14755,F S,5,320,1,0.8153517469763756,1,0.8153517469763756,1,0.24605070613324642,6,4,0,0,1.586259350180626,0.5485239624977112
FRA-Ligue 1,2627,Strasbourg,Jeyland Mitchell,5,2026,225,14756,D,4,360,0,0.3768199672922492,0,0.3768199672922492,0,0.0,2,0,1,0,1.2379719391465187,1.22584680467844
FRA-Ligue 1,2627,Strasbourg,Karim Coulibaly,5,2026,225,13496,S,3,19,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Strasbourg,Lucas Høgsberg,5,2026,225,13817,D S,3,183,0,0.0,0,0.0,0,0.0531676709651947,0,2,0,0,0.42945948243141174,0.37629181146621704
FRA-Ligue 1,2627,Strasbourg,Mateo del Blanco,5,2026,225,14754,S,2,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Strasbourg,Oso,5,2026,225,13615,D,3,270,0,0.1582050621509552,0,0.1582050621509552,0,0.2724076360464096,4,3,0,0,2.2234361320734024,1.966747760772705
FRA-Ligue 1,2627,Strasbourg,Pape Diop,5,2026,225,14358,M S,5,311,0,0.225209578871727,0,0.225209578871727,0,0.14195639826357365,5,4,2,0,2.8566539585590363,2.656854808330536
FRA-Ligue 1,2627,Strasbourg,Samir El Mourabet,5,2026,225,12284,M S,3,133,0,0.07868759334087372,0,0.07868759334087372,0,0.03554234653711319,1,1,0,1,0.10944140516221523,0.10944140516221523
FRA-Ligue 1,2627,Strasbourg,Samuel Amo-Ameyaw,5,2026,225,11618,M S,5,124,2,0.3765569683164358,2,0.3765569683164358,0,0.11462674289941788,6,1,1,0,1.0687327180057764,0.7583539560437202
FRA-Ligue 1,2627,Strasbourg,Sebastian Nanasi,5,2026,225,12970,F M,5,394,0,0.5968520753085613,0,0.5968520753085613,2,0.8971473723649979,6,7,0,0,2.4700595512986183,1.1290086656808853
FRA-Ligue 1,2627,Strasbourg,Sékou Mara,5,2026,225,8970,F S,2,72,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5775489807128906,0.5775489807128906
FRA-Ligue 1,2627,Strasbourg,Yaya Diémé,5,2026,225,14605,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Toulouse,Alexis Vossah,5,2026,174,13757,M S,4,161,0,0.05081774294376373,0,0.05081774294376373,0,0.0,3,0,0,0,0.5384825356304646,0.5032654302194715
FRA-Ligue 1,2627,Toulouse,Casper Tengstedt,5,2026,174,12855,F S,3,136,3,2.843744397163391,2,2.0836492776870728,0,0.2978479713201523,10,2,0,0,2.1269447803497314,0.2331872582435608
FRA-Ligue 1,2627,Toulouse,Christ Tapé,5,2026,174,14841,D,5,446,1,1.5146926939487457,1,1.5146926939487457,0,0.5802511796355247,5,5,1,0,1.9452108144760132,1.066664071753621
FRA-Ligue 1,2627,Toulouse,Cristian Cásseres Jr.,5,2026,174,11777,M,5,450,0,0.44441400468349457,0,0.44441400468349457,4,2.639191657304764,5,18,1,0,3.375434696674347,1.8190305829048157
FRA-Ligue 1,2627,Toulouse,Guillaume Restes,5,2026,174,11776,GK,4,344,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5590836629271507,0.5590836629271507
FRA-Ligue 1,2627,Toulouse,Ilyas Azizi,5,2026,174,13608,M S,4,249,0,0.2700658589601517,0,0.2700658589601517,0,0.10988712310791016,7,2,0,0,0.6216786503791809,0.26034950464963913
FRA-Ligue 1,2627,Toulouse,Ismaïl Diallo,5,2026,174,14840,D S,4,147,0,0.015404218807816505,0,0.015404218807816505,0,0.0,1,0,0,0,0.411960581317544,0.3965563625097275
FRA-Ligue 1,2627,Toulouse,Jacen Russell-Rowe,5,2026,174,14435,F S,5,348,1,1.5893163532018661,1,1.5893163532018661,0,0.20165379345417023,10,2,0,0,2.5965358316898346,0.805565670132637
FRA-Ligue 1,2627,Toulouse,Julián Vignolo,5,2026,174,13918,M S,3,173,0,0.22071917355060577,0,0.22071917355060577,0,0.07614632695913315,4,1,0,0,0.45755257084965706,0.2027830295264721
FRA-Ligue 1,2627,Toulouse,Mark McKenzie,5,2026,174,12842,D,5,450,0,0.0,0,0.0,0,0.7503029257059097,0,2,0,0,1.6124614924192429,1.3925350159406662
FRA-Ligue 1,2627,Toulouse,Mathis Saka,5,2026,174,13211,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Toulouse,Mathys Niflore,5,2026,174,13480,GK S,2,106,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06430669128894806,0.06430669128894806
FRA-Ligue 1,2627,Toulouse,Niklas Schmidt,5,2026,174,5352,M S,4,214,0,0.05119372345507145,0,0.05119372345507145,0,0.2892290875315666,2,6,2,0,0.7707074172794819,0.47841920517385006
FRA-Ligue 1,2627,Toulouse,Niko Sigur,5,2026,174,15029,M S,2,132,0,0.09311757981777191,0,0.09311757981777191,0,0.10050272569060326,1,2,1,0,0.910787433385849,0.7171671390533447
FRA-Ligue 1,2627,Toulouse,Rafik Messali,5,2026,174,12598,D S,5,247,0,0.16545738279819489,0,0.16545738279819489,0,0.44737716019153595,1,3,0,0,1.2521673813462257,0.7026868388056755
FRA-Ligue 1,2627,Toulouse,Rasmus Nicolaisen,5,2026,174,10788,D,3,270,0,0.13474662601947784,0,0.13474662601947784,0,0.015600640326738358,4,1,1,0,0.29045721516013145,0.29045721516013145
FRA-Ligue 1,2627,Toulouse,Santiago Hidalgo,5,2026,174,13756,F M S,5,206,0,1.4395839869976044,0,1.4395839869976044,0,0.010130167007446289,9,1,1,0,1.1569749563932419,0.32222642842680216
FRA-Ligue 1,2627,Toulouse,Seny Koumbassa,5,2026,174,13758,D S,3,188,0,0.0,0,0.0,0,0.0,0,0,1,0,0.9976113736629486,0.9976113736629486
FRA-Ligue 1,2627,Toulouse,Sion Oppong,5,2026,174,14843,S,4,67,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06430669128894806,0.06430669128894806
FRA-Ligue 1,2627,Toulouse,Thomas Jørgensen,5,2026,174,14842,M,5,442,2,1.591183453798294,2,1.591183453798294,1,1.4051151350140572,10,11,0,0,3.5753155648708344,0.865486778318882
FRA-Ligue 1,2627,Toulouse,Yann Gboho,5,2026,174,6874,M,2,171,0,0.3379422426223755,0,0.3379422426223755,1,0.5569460988044739,2,4,0,0,1.3369508981704712,0.466180756688118
FRA-Ligue 1,2627,Troyes,Adrien Monfray,5,2026,172,14828,D,5,450,0,0.6248868452385068,0,0.6248868452385068,0,0.22585992887616158,6,3,0,0,1.896649969741702,1.804554270580411
FRA-Ligue 1,2627,Troyes,Alexandre Phliponeau,5,2026,172,8076,S,2,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2627,Troyes,Anis Ouzenadji,5,2026,172,14829,D,5,450,0,0.021301615983247757,0,0.021301615983247757,1,0.4170979633927345,1,5,0,0,0.8406972624361515,0.45850280299782753
FRA-Ligue 1,2627,Troyes,Antoine Mille,5,2026,172,14833,M S,5,359,1,0.6232937835156918,1,0.6232937835156918,1,0.8731507882475853,8,8,1,0,1.8908468876034021,0.7970799524337053
FRA-Ligue 1,2627,Troyes,Dermane Karim,5,2026,172,13795,M S,4,279,0,0.29127732664346695,0,0.29127732664346695,0,0.08403823524713516,6,3,0,0,0.701963372528553,0.43024788051843643
FRA-Ligue 1,2627,Troyes,Hugo Picard,5,2026,172,14830,M S,5,326,0,0.1181905847042799,0,0.1181905847042799,0,0.35259056091308594,3,12,0,0,1.5279484763741493,1.212334481999278
FRA-Ligue 1,2627,Troyes,Iron Gomis,5,2026,172,7502,M S,5,265,0,0.26225836016237736,0,0.26225836016237736,0,0.08805794641375542,5,2,1,0,1.2200799509882927,0.9738932400941849
FRA-Ligue 1,2627,Troyes,Jeremy Le Douaron,5,2026,172,8657,F S,3,193,1,1.425081804394722,1,1.425081804394722,0,0.22876977920532227,8,3,0,0,1.6328207179903984,0.1864553466439247
FRA-Ligue 1,2627,Troyes,Kandet Diawara,5,2026,172,12185,F M S,5,215,0,0.09296384453773499,0,0.09296384453773499,1,0.881059892475605,4,3,0,0,0.9090492259711027,0.04395878501236439
FRA-Ligue 1,2627,Troyes,Lucas Maronnier,5,2026,172,14997,D S,4,249,1,0.5204281006008387,1,0.5204281006008387,0,0.26076089031994343,4,4,0,0,1.0057628992944956,0.27759574353694916
FRA-Ligue 1,2627,Troyes,Merwan Ifnaoui,5,2026,172,14832,F M,3,241,0,0.0969768837094307,0,0.0969768837094307,0,0.4290607273578644,1,9,0,0,0.970714345574379,0.6137755289673805
FRA-Ligue 1,2627,Troyes,Michel Diaz,5,2026,172,11061,D,5,450,0,0.08897314313799143,0,0.08897314313799143,0,0.0421733558177948,3,1,2,0,1.2951837964355946,1.2462414987385273
FRA-Ligue 1,2627,Troyes,Mouhamed Diop,5,2026,172,14831,M,5,417,0,0.507626935839653,0,0.507626935839653,0,0.07132700085639954,7,1,1,0,1.5917395651340485,1.314376562833786
FRA-Ligue 1,2627,Troyes,Noah Donkor,5,2026,172,14834,D S,4,145,0,0.06054605916142464,0,0.06054605916142464,0,0.12047434784471989,1,2,0,0,0.4169669393450022,0.26025393046438694
FRA-Ligue 1,2627,Troyes,Patrick Beach,5,2026,172,14826,GK,5,450,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14014067500829697,0.14014067500829697
FRA-Ligue 1,2627,Troyes,Renaud Ripart,5,2026,172,6864,F S,5,277,1,1.1639616787433624,0,0.4038665294647217,0,0.11221198737621307,8,1,0,0,1.0383247397840023,0.7288293540477753
FRA-Ligue 1,2627,Troyes,Timothee Nkada,5,2026,172,7541,M S,3,94,0,0.25709571689367294,0,0.25709571689367294,0,0.048338327556848526,7,1,0,0,0.28737013041973114,0.06054605916142464
FRA-Ligue 1,2627,Troyes,Yacouba Koné,5,2026,172,14835,S,5,18,0,0.026838429272174835,0,0.026838429272174835,0,0.0,1,0,0,0,0.026838429272174835,0.0
FRA-Ligue 1,2627,Troyes,Yvann Titi,5,2026,172,14827,D,1,55,0,0.014587581157684326,0,0.014587581157684326,0,0.0,1,0,0,0,0.03541773185133934,0.03541773185133934
GER-Bundesliga,2627,Augsburg,Alexis Claude Maurice,3,2026,121,5752,S,3,93,1,0.16553424671292305,1,0.16553424671292305,1,0.2723761722445488,4,3,0,0,0.4748833477497101,0.18562881648540497
GER-Bundesliga,2627,Augsburg,Anton Kade,3,2026,121,10288,M,1,90,1,1.9308350086212158,1,1.9308350086212158,1,0.9802594780921936,6,2,0,0,2.6802303791046143,0.10275519639253616
GER-Bundesliga,2627,Augsburg,Arijon Ibrahimovic,3,2026,121,10248,F M,2,123,0,0.32428568601608276,0,0.32428568601608276,0,0.092702716588974,6,2,0,0,0.8464107811450958,0.45442628860473633
GER-Bundesliga,2627,Augsburg,Calvin Brackelmann,3,2026,121,15010,D,4,350,1,0.15510590374469757,1,0.15510590374469757,0,0.10723229497671127,3,2,0,0,1.7903431579470634,1.6850874349474907
GER-Bundesliga,2627,Augsburg,Chrislain Matsima,3,2026,121,8643,D,4,360,0,0.02500389702618122,0,0.02500389702618122,0,0.01935875043272972,1,1,0,0,1.8200207501649857,1.8006619960069656
GER-Bundesliga,2627,Augsburg,Fabian Rieder,3,2026,121,12038,M,4,354,1,0.25152814388275146,1,0.25152814388275146,3,1.135966643691063,6,5,1,0,2.0799580216407776,0.9218230992555618
GER-Bundesliga,2627,Augsburg,Finn Dahmen,3,2026,121,6596,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,1.2665362656116486,1.2665362656116486
GER-Bundesliga,2627,Augsburg,Han-Noah Massengo,3,2026,121,7264,M,4,321,0,0.14256209135055542,0,0.14256209135055542,1,0.8367952555418015,1,5,1,0,2.1916217356920242,1.2835203483700752
GER-Bundesliga,2627,Augsburg,Hennes Behrens,3,2026,121,13414,D,4,360,0,0.12908874824643135,0,0.12908874824643135,1,0.5425558686256409,2,2,1,0,3.4852739721536636,3.356185235083103
GER-Bundesliga,2627,Augsburg,Jeffrey Gouweleeuw,3,2026,121,2665,S,3,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.08339644223451614,0.08339644223451614
GER-Bundesliga,2627,Augsburg,Marius Wolf,3,2026,121,2693,D,4,318,0,0.14498259127140045,0,0.14498259127140045,0,2.7187819108366966,2,9,0,0,2.461963325738907,0.990013413131237
GER-Bundesliga,2627,Augsburg,Mert Kömür,3,2026,121,11604,M S,4,106,0,0.5857387352734804,0,0.5857387352734804,0,0.030644157901406288,4,1,0,0,0.654676603153348,0.08339644223451614
GER-Bundesliga,2627,Augsburg,Michael Gregoritsch,3,2026,121,171,F,4,299,3,2.2479757964611053,3,2.2479757964611053,0,0.2101254165172577,9,4,0,0,2.5676000863313675,0.7114379554986954
GER-Bundesliga,2627,Augsburg,Noahkai Banks,3,2026,121,13149,D,4,360,0,0.6678217053413391,0,0.6678217053413391,0,0.1241148803383112,2,4,2,0,1.923003651201725,1.7318335995078087
GER-Bundesliga,2627,Augsburg,Robin Fellhauer,3,2026,121,13865,M,4,308,2,1.1914054602384567,2,1.1914054602384567,0,0.32588425278663635,6,4,0,0,2.7606285214424133,1.349087405949831
GER-Bundesliga,2627,Augsburg,Rodrigo Ribeiro,3,2026,121,12418,S,4,61,1,0.6474288254976273,1,0.6474288254976273,0,0.0,3,0,0,0,0.6474288254976273,0.0
GER-Bundesliga,2627,Augsburg,Seol Young-Woo,3,2026,121,15011,S,4,43,0,0.0,0,0.0,1,0.1684902086853981,0,2,0,0,0.1684902086853981,0.0
GER-Bundesliga,2627,Augsburg,Yannik Keitel,3,2026,121,8206,S,3,45,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11093864776194096,0.11093864776194096
GER-Bundesliga,2627,Bayer Leverkusen,Afonso Moreira,3,2026,119,13739,M,4,345,0,0.8489830493927002,0,0.8489830493927002,0,0.20045914500951767,10,3,1,0,1.6397141367197037,0.9758425951004028
GER-Bundesliga,2627,Bayer Leverkusen,Aleix García,3,2026,119,1055,M,4,360,0,0.297076091170311,0,0.297076091170311,0,0.7776440130546689,6,13,0,0,3.0616118609905243,2.7832458913326263
GER-Bundesliga,2627,Bayer Leverkusen,Christian Kofane,3,2026,119,13856,F S,4,129,2,1.0511728078126907,2,1.0511728078126907,0,0.0877198874950409,8,1,0,0,1.3812844008207321,0.41603443026542664
GER-Bundesliga,2627,Bayer Leverkusen,Edmond Tapsoba,3,2026,119,8317,D,4,360,0,0.09096813201904297,0,0.09096813201904297,1,0.0680224671959877,1,1,1,0,3.6171443462371826,3.6171443462371826
GER-Bundesliga,2627,Bayer Leverkusen,Ezequiél Fernández,3,2026,119,14008,M,4,283,1,0.927240077406168,1,0.927240077406168,0,0.5515298657119274,5,4,0,0,2.7888986617326736,1.3820709362626076
GER-Bundesliga,2627,Bayer Leverkusen,Facundo Medina,3,2026,119,8664,D S,4,282,1,0.6744768023490906,1,0.6744768023490906,0,0.0,2,0,1,0,1.7625572383403778,1.7625572383403778
GER-Bundesliga,2627,Bayer Leverkusen,Guela Doué,3,2026,119,10868,S,1,25,0,0.0,0,0.0,0,0.0,0,0,1,0,0.11021861433982849,0.11021861433982849
GER-Bundesliga,2627,Bayer Leverkusen,Ibrahim Maza,3,2026,119,11484,M,4,360,1,1.068882942199707,1,1.068882942199707,1,1.847407290711999,17,13,2,0,3.9715790450572968,2.6138243786990643
GER-Bundesliga,2627,Bayer Leverkusen,Jarell Quansah,3,2026,119,10187,D S,4,278,0,0.16329660639166832,0,0.16329660639166832,1,1.1790480017662048,2,6,0,0,2.38947681710124,1.4339740090072155
GER-Bundesliga,2627,Bayer Leverkusen,Jonas Hofmann,3,2026,119,320,S,1,23,0,0.02282603271305561,0,0.02282603271305561,0,0.06386002898216248,1,2,0,0,0.4564966857433319,0.3989892601966858
GER-Bundesliga,2627,Bayer Leverkusen,Loic Bade,3,2026,119,8665,D S,2,75,0,0.16090908646583557,0,0.16090908646583557,0,0.0,1,0,0,0,0.02898675948381424,0.02898675948381424
GER-Bundesliga,2627,Bayer Leverkusen,Lucas Vázquez,3,2026,119,2253,D S,4,67,0,0.0,0,0.0,0,0.05229414626955986,0,1,0,0,0.09706857800483704,0.09706857800483704
GER-Bundesliga,2627,Bayer Leverkusen,Malik Tillman,3,2026,119,9860,M S,3,147,0,0.13443690165877342,0,0.13443690165877342,1,0.20878654718399048,3,2,0,0,0.9654405117034912,0.7596004903316498
GER-Bundesliga,2627,Bayer Leverkusen,Mark Flekken,3,2026,119,7047,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6498848237097263,0.6498848237097263
GER-Bundesliga,2627,Bayer Leverkusen,Martin Terrier,3,2026,119,5611,S,1,12,0,0.05253949016332626,0,0.05253949016332626,0,0.0,1,0,0,0,0.05253949016332626,0.0
GER-Bundesliga,2627,Bayer Leverkusen,Miguel Gutiérrez,3,2026,119,8513,D,4,354,1,0.21671273559331894,1,0.21671273559331894,3,2.147738866508007,4,10,1,0,3.624792158603668,1.9316166043281555
GER-Bundesliga,2627,Bayer Leverkusen,Moussa Diaby,3,2026,119,6556,M S,3,202,0,0.9467812478542328,0,0.9467812478542328,0,0.3796659782528877,9,4,0,0,1.3501780927181244,0.15132377296686172
GER-Bundesliga,2627,Bayer Leverkusen,Patrik Schick,3,2026,119,1236,F S,4,264,4,3.6869700253009796,4,3.6869700253009796,1,0.24567142501473427,17,4,0,0,3.4775874614715576,0.30676837265491486
GER-Bundesliga,2627,Bayer Leverkusen,Robert Andrich,3,2026,119,7877,S,2,32,0,0.0,0,0.0,0,0.02898675948381424,0,1,0,0,0.1485409289598465,0.1485409289598465
GER-Bundesliga,2627,Bayer Leverkusen,Victor Boniface,3,2026,119,11867,S,1,3,0,0.23793287575244904,0,0.23793287575244904,0,0.04955023527145386,3,1,0,0,0.6785381436347961,0.45140397548675537
GER-Bundesliga,2627,Bayern Munich,Aleksandar Pavlovic,3,2026,117,11547,M,4,316,1,0.897323727607727,1,0.897323727607727,1,0.7928174138069153,6,7,1,0,4.031772315502167,2.8555354475975037
GER-Bundesliga,2627,Bayern Munich,Alphonso Davies,3,2026,117,7345,D S,4,270,0,0.11109557747840881,0,0.11109557747840881,2,1.8705031536519527,2,11,0,0,3.9452826380729675,2.2917962968349457
GER-Bundesliga,2627,Bayern Munich,Dayotchanculle Upamecano,3,2026,117,5243,D,4,318,1,0.7754357680678368,1,0.7754357680678368,0,0.09523524716496468,3,2,2,0,2.2652277648448944,2.192600816488266
GER-Bundesliga,2627,Bayern Munich,Harry Kane,3,2026,117,647,F S,4,296,3,2.4738334640860558,2,1.7160567864775658,1,1.1836668029427528,16,8,0,0,3.831744074821472,1.0573411211371422
GER-Bundesliga,2627,Bayern Munich,Ismael Saibari,3,2026,117,14937,F M S,4,182,1,1.3305343762040138,1,1.3305343762040138,2,1.6011597514152527,8,6,0,0,2.299703299999237,1.5370919108390808
GER-Bundesliga,2627,Bayern Munich,Jamal Musiala,3,2026,117,8418,M S,3,141,1,0.25447119399905205,1,0.25447119399905205,1,0.22411132045090199,5,5,0,0,1.1098923087120056,0.768725723028183
GER-Bundesliga,2627,Bayern Munich,Jonas Urbig,3,2026,117,9861,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1997523158788681,0.1997523158788681
GER-Bundesliga,2627,Bayern Munich,Jonathan Tah,3,2026,117,183,D S,3,185,0,0.6513108611106873,0,0.6513108611106873,0,0.0,2,0,0,0,1.4392401576042175,1.4392401576042175
GER-Bundesliga,2627,Bayern Munich,Joshua Kimmich,3,2026,117,223,M S,4,290,0,0.02143888920545578,0,0.02143888920545578,2,1.8703959919512272,1,7,0,0,3.9736518263816833,3.4573755711317062
GER-Bundesliga,2627,Bayern Munich,Josip Stanisic,3,2026,117,9458,D S,3,195,0,0.2892319820821285,0,0.2892319820821285,0,0.0719586182385683,2,3,0,0,2.127475455403328,2.0424612313508987
GER-Bundesliga,2627,Bayern Munich,Kim Min-Jae,3,2026,117,10986,D S,3,217,0,0.0,0,0.0,0,0.13885796442627907,0,2,1,0,1.6136872172355652,1.533216118812561
GER-Bundesliga,2627,Bayern Munich,Konrad Laimer,3,2026,117,6109,D,2,180,0,0.4221097081899643,0,0.4221097081899643,0,0.0760975182056427,2,2,0,0,1.7030102610588074,1.2489219307899475
GER-Bundesliga,2627,Bayern Munich,Lennart Karl,3,2026,117,13573,M S,3,134,1,0.5709875542670488,1,0.5709875542670488,0,0.0,4,0,0,0,0.6896452028304338,0.11865762621164322
GER-Bundesliga,2627,Bayern Munich,Luis Díaz,3,2026,117,10408,M S,4,265,1,2.731954887509346,1,2.731954887509346,0,0.5098076015710831,12,5,0,0,4.56046736240387,1.6321091130375862
GER-Bundesliga,2627,Bayern Munich,Manuel Neuer,3,2026,117,217,GK,3,270,0,0.0,0,0.0,0,0.29544222354888916,0,1,0,0,1.5020889956504107,1.2066467721015215
GER-Bundesliga,2627,Bayern Munich,Michael Olise,3,2026,117,9948,M S,4,301,4,2.242949180305004,4,2.242949180305004,1,1.4949720576405525,17,10,0,0,5.137596428394318,3.3050111830234528
GER-Bundesliga,2627,Bayern Munich,Nathaniel Brown,3,2026,117,13122,D M S,4,185,0,0.31917327642440796,0,0.31917327642440796,0,0.49787844717502594,3,2,0,0,1.2830125987529755,0.54290871322155
GER-Bundesliga,2627,Bayern Munich,Serge Gnabry,3,2026,117,993,S,1,11,0,0.13246731460094452,0,0.13246731460094452,0,0.0,1,0,0,0,0.13246731460094452,0.0
GER-Bundesliga,2627,Bayern Munich,Tom Bischof,3,2026,117,10289,M S,4,114,0,0.10424472577869892,0,0.10424472577869892,2,0.6222590804100037,3,2,0,0,2.15368284098804,1.5004925727844238
GER-Bundesliga,2627,Borussia Dortmund,Carney Chukwuemeka,3,2026,129,9356,S,1,22,0,0.0,0,0.0,0,0.0,0,0,0,0,0.44607123732566833,0.44607123732566833
GER-Bundesliga,2627,Borussia Dortmund,Daniel Svensson,3,2026,129,13424,D,4,360,0,0.0635097548365593,0,0.0635097548365593,0,0.12001249194145203,1,1,1,0,1.370678886771202,1.2506663650274277
GER-Bundesliga,2627,Borussia Dortmund,Ethan Nwaneri,3,2026,129,11132,M S,3,190,0,0.4220472723245621,0,0.4220472723245621,0,1.2756581027060747,3,5,0,0,1.3820872753858566,0.573207899928093
GER-Bundesliga,2627,Borussia Dortmund,Fabio Silva,3,2026,129,8778,M S,3,108,2,0.6914614140987396,2,0.6914614140987396,0,0.0,4,0,0,0,1.085658609867096,0.3941971957683563
GER-Bundesliga,2627,Borussia Dortmund,Felix Nmecha,3,2026,129,9202,M S,4,237,2,0.8446977585554123,2,0.8446977585554123,0,0.3375890851020813,6,5,0,0,1.7227595821022987,1.0873115062713623
GER-Bundesliga,2627,Borussia Dortmund,Filippo Mané,3,2026,129,13017,D S,2,45,0,0.0,0,0.0,0,0.0,0,0,0,0,0.03700841963291168,0.03700841963291168
GER-Bundesliga,2627,Borussia Dortmund,Giannis Konstantelias,3,2026,129,14990,F,1,56,0,0.19380305707454681,0,0.19380305707454681,0,0.17504943907260895,2,2,0,0,0.6659504771232605,0.29709798097610474
GER-Bundesliga,2627,Borussia Dortmund,Gregor Kobel,3,2026,129,5288,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.31335096806287766,0.31335096806287766
GER-Bundesliga,2627,Borussia Dortmund,Jobe Bellingham,3,2026,129,13887,M S,4,297,0,0.3905387558043003,0,0.3905387558043003,1,0.9120049327611923,3,5,2,0,1.5401128381490707,1.2035214751958847
GER-Bundesliga,2627,Borussia Dortmund,Joey Veerman,3,2026,129,14992,M S,4,186,0,0.2694431394338608,0,0.2694431394338608,0,0.36848151683807373,4,1,1,0,1.7521550580859184,1.5922007020562887
GER-Bundesliga,2627,Borussia Dortmund,Julian Ryerson,3,2026,129,7997,D,4,329,0,0.0,0,0.0,0,1.807266153395176,0,7,2,0,2.84132981300354,1.319817841053009
GER-Bundesliga,2627,Borussia Dortmund,Kauã Prates,3,2026,129,14991,S,1,4,0,0.01735967956483364,0,0.01735967956483364,0,0.0,1,0,0,0,0.01735967956483364,0.0
GER-Bundesliga,2627,Borussia Dortmund,Konstantinos Karetsas,3,2026,129,14989,F M S,3,168,0,0.5711708664894104,0,0.5711708664894104,1,0.2377740442752838,8,4,0,0,1.1196601837873459,0.47535647451877594
GER-Bundesliga,2627,Borussia Dortmund,Kouakou Gadou,3,2026,129,12485,D,4,336,0,0.0,0,0.0,0,0.0,0,0,1,0,2.243068899959326,2.243068899959326
GER-Bundesliga,2627,Borussia Dortmund,Luca Reggiani,3,2026,129,14420,S,1,24,0,0.0,0,0.0,0,0.0,0,0,1,0,0.22377121448516846,0.22377121448516846
GER-Bundesliga,2627,Borussia Dortmund,Marcel Sabitzer,3,2026,129,5248,S,4,64,0,0.37057098746299744,0,0.37057098746299744,1,0.13177838921546936,1,1,0,0,0.9484206438064575,0.44607123732566833
GER-Bundesliga,2627,Borussia Dortmund,Maximilian Beier,3,2026,129,8137,D M S,4,269,1,2.41842257976532,1,2.41842257976532,1,0.6256325840950012,10,3,1,0,2.9887828528881073,0.4829890727996826
GER-Bundesliga,2627,Borussia Dortmund,Nico Schlotterbeck,3,2026,129,7485,D,2,170,0,0.36848151683807373,0,0.36848151683807373,0,0.16282476484775543,1,2,1,0,0.9260666966438293,0.8349898606538773
GER-Bundesliga,2627,Borussia Dortmund,Ramy Bensebaini,3,2026,129,3349,S,2,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2627,Borussia Dortmund,Samuele Inácio,3,2026,129,14421,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0
GER-Bundesliga,2627,Borussia Dortmund,Serhou Guirassy,3,2026,129,3738,F,4,345,2,1.9691947549581528,2,1.9691947549581528,2,1.4575237780809402,13,7,0,0,4.039689779281616,0.7276188433170319
